шкаф	<div style="font-size:1.5em; margin-bottom: 0.5em;">шкаф</div>, шка́фа, <i>предл. о</i> <b>шка́фе</b>, <i>в (на)</i> <b>шкафу́</b> <i>м</i> (<i>мн. шкаф|ы́, -о́в</i>) <b><span style="color:#569cd6;font-weight:bold;">ទូ</span></b>; <b>книжный шкаф</b> <b><span style="color:#4ec9b0;font-weight:bold;">ទូ</span> <span style="color:#c586c0;font-weight:bold;">សៀវភៅ</span></b>; <b>стенной шкаф</b> <b><span style="color:#dcdcaa;font-weight:bold;">ទូ</span><span style="color:#ce9178;font-weight:bold;">ធំ</span></b>, <b><span style="color:#569cd6;font-weight:bold;">ទូ</span><span style="color:#4ec9b0;font-weight:bold;">ធំ</span><span style="color:#c586c0;font-weight:bold;">ដាក់</span><span style="color:#dcdcaa;font-weight:bold;">តាម</span><span style="color:#ce9178;font-weight:bold;">ជញ្ជាំង</span></b>; <b>держать вещи в шкафу</b> <b><span style="color:#569cd6;font-weight:bold;">ទុកទ្រព្យ</span><span style="color:#4ec9b0;font-weight:bold;">របស់</span> <span style="color:#c586c0;font-weight:bold;">នៅ</span> <span style="color:#dcdcaa;font-weight:bold;">ក្នុង</span><span style="color:#ce9178;font-weight:bold;">ទូ</span></b>
школа	<div style="font-size:1.5em; margin-bottom: 0.5em;">школа</div>, -ы <i>ж</i> <b><span style="color:#569cd6;font-weight:bold;">សាលារៀន</span></b>; <b>начальная школа</b> <b><span style="color:#4ec9b0;font-weight:bold;">សាលា</span><span style="color:#c586c0;font-weight:bold;">កំរិត</span><span style="color:#dcdcaa;font-weight:bold;">ទីមួយ</span></b>; <b>средняя школа</b> <b><span style="color:#ce9178;font-weight:bold;">សាលាមធ្យមសិក្សា</span></b>; <b>учиться в школе</b> <b><span style="color:#569cd6;font-weight:bold;">រៀន</span> <span style="color:#4ec9b0;font-weight:bold;">នៅ</span> <span style="color:#c586c0;font-weight:bold;">សាលារៀន</span></b>; <b>окончить школу с золотой медалью</b> <b><span style="color:#dcdcaa;font-weight:bold;">រៀនចប់</span><span style="color:#ce9178;font-weight:bold;">មធ្យមសិក្សា</span><span style="color:#569cd6;font-weight:bold;">ដោយ</span> <span style="color:#4ec9b0;font-weight:bold;">បាន</span> <span style="color:#c586c0;font-weight:bold;">ទទួល</span><span style="color:#dcdcaa;font-weight:bold;">មេដាយមាស</span></b> ◇ <b>высшая школа</b> (<i>высшие учебные заведения</i>) <b><span style="color:#ce9178;font-weight:bold;">សាលាជាន់ខ្ពស់</span></b>
школьник	<div style="font-size:1.5em; margin-bottom: 0.5em;">школьник</div>, -а <i>м</i> <b><span style="color:#569cd6;font-weight:bold;">សិស្ស</span></b>, <b><span style="color:#4ec9b0;font-weight:bold;">សិស្សសាលា</span></b>, <b><span style="color:#c586c0;font-weight:bold;">កូនសិស្ស</span></b>; <b>школьники отправились на экскурсию</b> <b><span style="color:#dcdcaa;font-weight:bold;">សិស្សានុសិស្ស</span> <span style="color:#ce9178;font-weight:bold;">បាន</span> <span style="color:#569cd6;font-weight:bold;">ចេញទៅ</span><span style="color:#4ec9b0;font-weight:bold;">ធ្វើដំណើរ</span><span style="color:#c586c0;font-weight:bold;">ទស្សនា</span></b>
школьный	<div style="font-size:1.5em; margin-bottom: 0.5em;">школьный</div>, -ая, -ое, -ые <b><span style="color:#569cd6;font-weight:bold;">សាលា</span></b>, <b><span style="color:#4ec9b0;font-weight:bold;">នៅ</span> <span style="color:#c586c0;font-weight:bold;">សាលារៀន</span></b>; <b>школьный класс</b> <b><span style="color:#dcdcaa;font-weight:bold;">ថ្នាក់រៀន</span> <span style="color:#ce9178;font-weight:bold;">នៅ</span> <span style="color:#569cd6;font-weight:bold;">សាលា</span></b>; <b>школьные годы</b> <b><span style="color:#4ec9b0;font-weight:bold;">ឆ្នាំ</span><span style="color:#c586c0;font-weight:bold;">សិក្សា</span> <span style="color:#dcdcaa;font-weight:bold;">នៅ</span> <span style="color:#ce9178;font-weight:bold;">សាលារៀន</span></b>; <b>встретиться со школьными товарищами</b> <b><span style="color:#569cd6;font-weight:bold;">ជួបគ្នា</span><span style="color:#4ec9b0;font-weight:bold;">រវាង</span><span style="color:#c586c0;font-weight:bold;">សមមិត្ត</span><span style="color:#dcdcaa;font-weight:bold;">ទាំងឡាយ</span><span style="color:#ce9178;font-weight:bold;">ដែល</span> <span style="color:#569cd6;font-weight:bold;">បាន</span> <span style="color:#4ec9b0;font-weight:bold;">រៀន</span> <span style="color:#c586c0;font-weight:bold;">នៅ</span> <span style="color:#dcdcaa;font-weight:bold;">សាលា</span><span style="color:#ce9178;font-weight:bold;">ជាមួយគ្នា</span></b>
шофёр	<div style="font-size:1.5em; margin-bottom: 0.5em;">шофёр</div>, -а <i>м</i> (<i>мн. шофёр|ы, -ов</i>) <b><span style="color:#569cd6;font-weight:bold;">អ្នក</span><span style="color:#4ec9b0;font-weight:bold;">បើកបរ</span><span style="color:#c586c0;font-weight:bold;">រថយន្ត</span></b>; <b>шофёр такси</b> <b><span style="color:#dcdcaa;font-weight:bold;">អ្នក</span><span style="color:#ce9178;font-weight:bold;">បើកបរ</span><span style="color:#569cd6;font-weight:bold;">ឡាន</span><span style="color:#4ec9b0;font-weight:bold;">តាក់ស៊ី</span></b>
шуба	<div style="font-size:1.5em; margin-bottom: 0.5em;">шуба</div>, -ы <i>ж</i> <b><span style="color:#569cd6;font-weight:bold;">អាវរងា</span><span style="color:#4ec9b0;font-weight:bold;">រោមសត្វ</span></b>, <b><span style="color:#c586c0;font-weight:bold;">អាវរងា</span></b>; <b>шуба из дорогого меха</b> <b><span style="color:#dcdcaa;font-weight:bold;">អាវរងា</span> <span style="color:#ce9178;font-weight:bold;">ធ្វើ</span> <span style="color:#569cd6;font-weight:bold;">ពី</span> <span style="color:#4ec9b0;font-weight:bold;">រោមសត្វ</span> <span style="color:#c586c0;font-weight:bold;">ដ៏</span> <span style="color:#dcdcaa;font-weight:bold;">មានតម្លៃ</span></b>
шум	<div style="font-size:1.5em; margin-bottom: 0.5em;">шум</div>, шу́ма <i>и</i> шу́му <i>м</i> <b><span style="color:#569cd6;font-weight:bold;">សូរ</span></b>, <b><span style="color:#4ec9b0;font-weight:bold;">សូរ</span><span style="color:#c586c0;font-weight:bold;">សំឡេង</span></b>; <b>шум дождя</b> <b><span style="color:#dcdcaa;font-weight:bold;">សូរ</span><span style="color:#ce9178;font-weight:bold;">ភ្លៀង</span><span style="color:#569cd6;font-weight:bold;">ធ្លាក់</span></b>; <b>шум мотора</b> <b><span style="color:#4ec9b0;font-weight:bold;">សូរ</span><span style="color:#c586c0;font-weight:bold;">ម៉ូតូ</span><span style="color:#dcdcaa;font-weight:bold;">រហា</span><span style="color:#ce9178;font-weight:bold;">វ</span></b>; <b>поднять шум</b> <b><span style="color:#569cd6;font-weight:bold;">លាន់ឮ</span><span style="color:#4ec9b0;font-weight:bold;">សូរ</span><span style="color:#c586c0;font-weight:bold;">សំឡេង</span></b>; <b>в зале стоит шум</b> <b><span style="color:#dcdcaa;font-weight:bold;">សូរ</span><span style="color:#ce9178;font-weight:bold;">សំឡេង</span><span style="color:#569cd6;font-weight:bold;">អ៊ឹកធឹក</span> <span style="color:#4ec9b0;font-weight:bold;">នៅ</span> <span style="color:#c586c0;font-weight:bold;">ក្នុង</span><span style="color:#dcdcaa;font-weight:bold;">សាល</span></b>
шуметь	<div style="font-size:1.5em; margin-bottom: 0.5em;">шуметь</div>, -лю́, -и́шь, -я́т <i>несов.</i> <b><span style="color:#569cd6;font-weight:bold;">ស្រែក</span><span style="color:#4ec9b0;font-weight:bold;">អ៊ឹកធឹក</span></b>; <b>дети шумят</b> <b><span style="color:#c586c0;font-weight:bold;">ក្មេង</span> <span style="color:#dcdcaa;font-weight:bold;">ៗ</span> <span style="color:#ce9178;font-weight:bold;">ស្រែក</span><span style="color:#569cd6;font-weight:bold;">អ៊ឹកធឹក</span></b>; <b>за окном шумит дождь</b> <b><span style="color:#4ec9b0;font-weight:bold;">សូរ</span><span style="color:#c586c0;font-weight:bold;">ភ្លៀង</span><span style="color:#dcdcaa;font-weight:bold;">ធ្លាក់</span> <span style="color:#ce9178;font-weight:bold;">នៅ</span> <span style="color:#569cd6;font-weight:bold;">ជិត</span><span style="color:#4ec9b0;font-weight:bold;">បង្អួច</span></b>, <b><span style="color:#c586c0;font-weight:bold;">ភ្លៀង</span> <span style="color:#dcdcaa;font-weight:bold;">ធ្លាក់</span> <span style="color:#ce9178;font-weight:bold;">ស្រឹប</span> <span style="color:#569cd6;font-weight:bold;">ៗ</span> <span style="color:#4ec9b0;font-weight:bold;">ជិត</span> <span style="color:#c586c0;font-weight:bold;">បង្អួច</span></b>; <b>море шумит</b> <b><span style="color:#dcdcaa;font-weight:bold;">សមុទ្រ</span><span style="color:#ce9178;font-weight:bold;">លក</span><span style="color:#569cd6;font-weight:bold;">គគ្រឹក</span><span style="color:#4ec9b0;font-weight:bold;">គគ្រាំ</span></b>
шутить	<div style="font-size:1.5em; margin-bottom: 0.5em;">шутить</div>, шучу́, <b>шу́т|ишь</b>, -ят <i>несов.</i>; <b>пошу|ти́ть</b>, -чу́, -ти́шь, -ти́т <b><span style="color:#569cd6;font-weight:bold;">និយាយចំអន់</span></b>, <b><span style="color:#4ec9b0;font-weight:bold;">និយាយចំអន់</span><span style="color:#c586c0;font-weight:bold;">លេង</span></b>, <b><span style="color:#dcdcaa;font-weight:bold;">និយាយ</span><span style="color:#ce9178;font-weight:bold;">កំប្លែង</span></b>; <b>шутить с друзьями</b> <b><span style="color:#569cd6;font-weight:bold;">និយាយចំអន់</span><span style="color:#4ec9b0;font-weight:bold;">លេង</span><span style="color:#c586c0;font-weight:bold;">ជាមួយ</span><span style="color:#dcdcaa;font-weight:bold;">មិត្តភក្ដិ</span></b>; <b>нельзя так шутить</b> <b><span style="color:#ce9178;font-weight:bold;">កុំ</span><span style="color:#569cd6;font-weight:bold;">និយាយចំអន់</span><span style="color:#4ec9b0;font-weight:bold;">លេង</span><span style="color:#c586c0;font-weight:bold;">បែប</span><span style="color:#dcdcaa;font-weight:bold;">ហ្នឹង</span></b>; <b>он любит пошутить</b> <b><span style="color:#ce9178;font-weight:bold;">គាត់</span><span style="color:#569cd6;font-weight:bold;">ចូលចិត្ត</span><span style="color:#4ec9b0;font-weight:bold;">និយាយចំអន់</span></b>
шутка	<div style="font-size:1.5em; margin-bottom: 0.5em;">шутка</div>, -и <i>ж</i> (<i>мн. шу́т|ки, -ок, -кам</i>) <b><span style="color:#569cd6;font-weight:bold;">សំដី</span><span style="color:#4ec9b0;font-weight:bold;">ចំអន់</span></b>, <b><span style="color:#c586c0;font-weight:bold;">សំដី</span><span style="color:#dcdcaa;font-weight:bold;">កំប្លែង</span><span style="color:#ce9178;font-weight:bold;">លេង</span></b>; <b>злая шутка</b> <b><span style="color:#569cd6;font-weight:bold;">សំដី</span><span style="color:#4ec9b0;font-weight:bold;">ចំអន់</span><span style="color:#c586c0;font-weight:bold;">អោយ</span><span style="color:#dcdcaa;font-weight:bold;">អាក់អន់ចិត្ត</span></b> ◇ <b>в шутку</b> <b><span style="color:#ce9178;font-weight:bold;">នៅ</span> <span style="color:#569cd6;font-weight:bold;">ក្នុង</span><span style="color:#4ec9b0;font-weight:bold;">សំដី</span><span style="color:#c586c0;font-weight:bold;">ចំអន់</span><span style="color:#dcdcaa;font-weight:bold;">លេង</span></b>; <b>сказать в шутку</b> <b><span style="color:#ce9178;font-weight:bold;">និយាយ</span><span style="color:#569cd6;font-weight:bold;">ដោយ</span><span style="color:#4ec9b0;font-weight:bold;">សំដី</span><span style="color:#c586c0;font-weight:bold;">ចំអន់</span><span style="color:#dcdcaa;font-weight:bold;">លេង</span></b>; <b>он не на шутку обиделся</b> <b><span style="color:#ce9178;font-weight:bold;">គាត់</span> <span style="color:#569cd6;font-weight:bold;">បាន</span> <span style="color:#4ec9b0;font-weight:bold;">អាក់អន់ចិត្ត</span><span style="color:#c586c0;font-weight:bold;">មិនមែន</span><span style="color:#dcdcaa;font-weight:bold;">តាម</span><span style="color:#ce9178;font-weight:bold;">សំដី</span><span style="color:#569cd6;font-weight:bold;">ចំអន់</span><span style="color:#4ec9b0;font-weight:bold;">លេង</span><span style="color:#c586c0;font-weight:bold;">ទេ</span></b>
щека	<div style="font-size:1.5em; margin-bottom: 0.5em;">щека</div>, -и́, <i>вин.</i> <b>щёку</b> <i>и</i> <b>щеку́</b> <i>ж</i> (<i>мн. щёки, щёк, щека́м</i>) <b><span style="color:#569cd6;font-weight:bold;">ថ្ពាល់</span></b>; <b>у ребёнка красные щёки</b> <b><span style="color:#4ec9b0;font-weight:bold;">ថ្ពាល់</span><span style="color:#c586c0;font-weight:bold;">ទារក</span><span style="color:#dcdcaa;font-weight:bold;">ក្រហមព្រឿង</span></b>; <b>поцеловать в щёку</b> <b><span style="color:#ce9178;font-weight:bold;">ថើប</span><span style="color:#569cd6;font-weight:bold;">ថ្ពាល់</span></b>; <b>слёзы текут по щекам</b> <b><span style="color:#4ec9b0;font-weight:bold;">ទឹកភ្នែក</span><span style="color:#c586c0;font-weight:bold;">ហូរ</span><span style="color:#dcdcaa;font-weight:bold;">ធ្លាក់</span><span style="color:#ce9178;font-weight:bold;">លើ</span><span style="color:#569cd6;font-weight:bold;">ថ្ពាល់</span></b>
щётка	<div style="font-size:1.5em; margin-bottom: 0.5em;">щётка</div>, -и <i>ж</i> <b><span style="color:#569cd6;font-weight:bold;">ច្រាស</span></b>; <b>зубная щётка</b> <b><span style="color:#4ec9b0;font-weight:bold;">ច្រាស</span><span style="color:#c586c0;font-weight:bold;">ដុសធ្មេញ</span></b>; <b>щётка для обуви</b> <b><span style="color:#dcdcaa;font-weight:bold;">ច្រាស</span><span style="color:#ce9178;font-weight:bold;">ដុស</span><span style="color:#569cd6;font-weight:bold;">ស្បែកជើង</span></b>; <b>щётка для одежды</b> <b><span style="color:#4ec9b0;font-weight:bold;">ច្រាស</span><span style="color:#c586c0;font-weight:bold;">សំរាប់</span><span style="color:#dcdcaa;font-weight:bold;">បោស</span><span style="color:#ce9178;font-weight:bold;">ធូលី</span><span style="color:#569cd6;font-weight:bold;">ខោអាវ</span></b>; <b>чистить щёткой</b> <b><span style="color:#4ec9b0;font-weight:bold;">ដុស</span><span style="color:#c586c0;font-weight:bold;">នឹង</span><span style="color:#dcdcaa;font-weight:bold;">ច្រាស</span></b>
